TimeInSec,Flame_1_HeightInCM,Flame_2_HeightInCM
0,24.6973684210526,25.0002923976608
1,25.9090643274854,25.0002923976608
2,24.5459064327485,25.0002923976608
3,24.5459064327485,25.1517543859649
4,24.5459064327485,25.1517543859649
5,24.5459064327485,25.1517543859649
6,24.5459064327485,25.0002923976608
7,48.3254385964912,68.4698830409357
8,48.1739766081871,68.6213450292398
9,37.8745614035088,41.509649122807
10,54.8383040935673,38.4804093567251
11,47.1137426900585,38.177485380117
12,52.1119883040936,33.7850877192982
13,51.6576023391813,37.1172514619883
14,46.0535087719298,41.2067251461988
15,54.9897660818713,44.690350877193
16,45.2961988304094,45.9020467836257
17,47.1137426900585,38.6318713450292
18,46.9622807017544,36.3599415204678
19,52.2634502923977,38.6318713450292
20,54.383918128655,33.330701754386
21,52.5663742690058,42.2669590643275
22,47.4166666666667,37.5716374269006
23,53.3236842105263,39.3891812865497
24,47.5681286549708,37.8745614035088
25,51.6576023391813,43.7815789473684
26,53.3236842105263,41.8125730994152
27,53.4751461988304,40.9038011695906
28,51.3546783625731,43.175730994152
29,54.6868421052632,41.509649122807
30,54.9897660818713,39.0862573099415
31,54.0809941520468,41.2067251461988
32,53.0207602339181,44.5388888888889
33,47.7195906432749,44.2359649122807
34,52.7178362573099,38.3289473684211
35,53.7780701754386,41.0552631578947
36,56.9587719298246,56.9587719298246
37,54.9897660818713,48.6283625730994
38,55.2926900584795,46.8108187134503
39,54.6868421052632,45.4476608187135
40,53.0207602339181,37.5716374269006
41,47.7195906432749,37.7230994152047
42,51.5061403508772,38.177485380117
43,52.7178362573099,42.7213450292398
44,51.5061403508772,40.6008771929825
45,47.4166666666667,38.3289473684211
46,54.0809941520468,41.3581871345029
47,53.3236842105263,43.7815789473684
48,56.6558479532164,40.6008771929825
49,54.6868421052632,43.024269005848
50,53.7780701754386,42.1154970760234
51,54.5353801169591,48.4769005847953
52,54.5353801169591,42.1154970760234
53,53.3236842105263,37.4201754385965
54,53.0207602339181,38.9347953216374
55,52.5663742690058,36.662865497076
56,53.7780701754386,36.5114035087719
57,52.4149122807018,36.3599415204678
58,56.9587719298246,56.9587719298246
59,54.6868421052632,35.2997076023392
60,56.05,37.2687134502924
61,56.6558479532164,41.509649122807
62,53.9295321637427,38.4804093567251
63,55.8985380116959,38.7833333333333
64,54.5353801169591,39.3891812865497
65,55.7470760233918,39.3891812865497
66,55.5956140350877,38.6318713450292
67,55.8985380116959,38.177485380117
68,56.9587719298246,56.9587719298246
69,56.9587719298246,56.9587719298246
70,56.9587719298246,56.9587719298246
71,56.9587719298246,56.9587719298246
72,56.9587719298246,56.9587719298246
73,57.1102339181287,57.1102339181287
74,56.9587719298246,56.9587719298246
75,57.1102339181287,57.1102339181287
76,56.9587719298246,56.9587719298246
77,56.9587719298246,56.9587719298246
78,56.5043859649123,35.9055555555556
79,56.9587719298246,56.9587719298246
80,56.9587719298246,56.9587719298246
81,58.0190058479532,58.0190058479532
82,56.9587719298246,56.9587719298246
83,56.9587719298246,56.9587719298246
84,57.8675438596491,57.8675438596491
85,56.9587719298246,56.9587719298246
86,58.0190058479532,58.0190058479532
87,58.1704678362573,58.1704678362573
88,61.1997076023392,61.1997076023392
89,58.0190058479532,58.0190058479532
90,58.4733918128655,58.4733918128655
91,58.1704678362573,58.1704678362573
92,58.1704678362573,58.1704678362573
93,60.1394736842105,60.1394736842105
94,58.0190058479532,58.0190058479532
95,58.3219298245614,58.3219298245614
96,58.4733918128655,58.4733918128655
97,58.1704678362573,58.1704678362573
98,58.7763157894737,58.7763157894737
99,58.3219298245614,58.3219298245614
100,63.6230994152047,63.6230994152047
101,63.3201754385965,63.3201754385965
102,59.6850877192982,59.6850877192982
103,61.5026315789474,61.5026315789474
104,64.6833333333333,64.6833333333333
105,63.6230994152047,63.6230994152047
106,62.7143274853801,62.7143274853801
107,63.9260233918129,63.9260233918129
