TimeInSec,Flame_1_HeightInCM,Flame_2_HeightInCM
0,46.5019444444444,24.6308333333333
1,46.5019444444444,24.6308333333333
2,46.5019444444444,24.6308333333333
3,46.5019444444444,24.6308333333333
4,46.5019444444444,24.6308333333333
5,46.5019444444444,24.6308333333333
6,46.6458333333333,48.0847222222222
7,46.6458333333333,31.6813888888889
8,46.9336111111111,48.3725
9,47.2213888888889,48.5163888888889
10,51.3941666666667,48.3725
11,46.7897222222222,49.3797222222222
12,46.6458333333333,45.3508333333333
13,56.7180555555556,58.7325
14,46.5019444444444,46.3580555555556
15,53.9841666666667,49.0919444444444
16,51.8258333333333,44.3436111111111
17,55.8547222222222,46.5019444444444
18,46.6458333333333,47.3652777777778
19,50.3869444444444,48.3725
20,50.9625,44.3436111111111
21,52.2575,45.3508333333333
22,56.7180555555556,48.2286111111111
23,52.4013888888889,50.3869444444444
24,55.8547222222222,51.6819444444444
25,56.2863888888889,46.3580555555556
26,54.5597222222222,42.9047222222222
27,55.2791666666667,50.9625
28,51.5380555555556,43.4802777777778
29,53.5525,51.6819444444444
30,52.4013888888889,43.4802777777778
31,56.2863888888889,44.4875
32,52.4013888888889,50.6747222222222
33,46.3580555555556,38.5880555555556
34,50.8186111111111,50.9625
35,52.6891666666667,43.9119444444444
36,51.2502777777778,49.0919444444444
37,51.3941666666667,53.9841666666667
38,55.9986111111111,55.4230555555556
39,50.2430555555556,44.9191666666667
40,56.7180555555556,58.7325
41,56.2863888888889,50.3869444444444
42,51.3941666666667,50.8186111111111
43,51.6819444444444,53.2647222222222
44,50.9625,49.5236111111111
45,55.2791666666667,55.1352777777778
46,53.2647222222222,60.8908333333333
47,53.6963888888889,51.5380555555556
48,50.9625,39.8830555555556
49,50.5308333333333,49.6675
50,51.1063888888889,35.4225
51,56.5741666666667,61.3225
52,53.5525,54.2719444444444
53,54.1280555555556,51.8258333333333
54,46.3580555555556,41.3219444444444
55,52.4013888888889,42.0413888888889
56,50.9625,44.6313888888889
57,52.2575,68.9486111111111
58,51.8258333333333,56.8619444444444
59,56.7180555555556,66.6463888888889
60,56.5741666666667,60.4591666666667
61,52.8330555555556,68.2291666666667
62,50.9625,41.7536111111111
63,53.1208333333333,68.8047222222222
64,55.4230555555556,66.6463888888889
65,80.0280555555556,80.0280555555556
66,56.1425,71.5386111111111
67,57.0058333333333,62.4736111111111
68,53.5525,49.0919444444444
69,50.9625,69.6680555555556
70,53.9841666666667,46.2141666666667
71,51.6819444444444,39.8830555555556
72,53.1208333333333,59.4519444444444
73,71.9702777777778,71.9702777777778
74,55.4230555555556,68.9486111111111
75,67.7975,67.7975
76,56.7180555555556,74.4163888888889
77,56.7180555555556,69.2363888888889
78,56.8619444444444,74.7041666666667
79,64.6319444444444,64.6319444444444
80,72.5458333333333,72.5458333333333
81,69.5241666666667,69.5241666666667
82,75.8552777777778,75.8552777777778
83,57.0058333333333,68.3730555555556
84,66.9341666666667,66.9341666666667
85,69.2363888888889,69.2363888888889
86,68.9486111111111,68.9486111111111
87,66.7902777777778,66.7902777777778
88,68.3730555555556,68.3730555555556
89,66.3586111111111,66.3586111111111
90,69.5241666666667,69.5241666666667
91,67.2219444444444,67.2219444444444
92,71.6825,71.6825
93,66.0708333333333,66.0708333333333
94,66.0708333333333,66.0708333333333
95,68.3730555555556,68.3730555555556
96,72.2580555555555,72.2580555555555
97,63.3369444444444,63.3369444444444
98,66.5025,66.5025
99,61.8980555555556,61.8980555555556
100,65.7830555555555,65.7830555555555
101,66.5025,66.5025
102,66.7902777777778,66.7902777777778
103,68.0852777777778,68.0852777777778
104,61.7541666666667,61.7541666666667
105,62.4736111111111,62.4736111111111
106,63.6247222222222,63.6247222222222
107,64.9197222222222,64.9197222222222
108,63.7686111111111,63.7686111111111
109,62.4736111111111,62.4736111111111
110,60.3152777777778,60.3152777777778
111,65.0636111111111,65.0636111111111
112,62.3297222222222,62.3297222222222
113,62.0419444444444,62.0419444444444
114,68.8047222222222,68.8047222222222
115,60.7469444444444,60.7469444444444
116,64.9197222222222,64.9197222222222
117,65.2075,65.2075
118,70.6752777777778,70.6752777777778
119,63.7686111111111,63.7686111111111
120,69.0925,69.0925
121,63.0491666666667,63.0491666666667
122,65.2075,65.2075
123,64.4880555555555,64.4880555555555
124,66.5025,66.5025
125,69.9558333333333,69.9558333333333
126,66.0708333333333,66.0708333333333
127,66.0708333333333,66.0708333333333
128,63.0491666666667,63.0491666666667
129,67.9413888888889,67.9413888888889
130,63.9125,63.9125
131,67.3658333333333,67.3658333333333
132,68.8047222222222,68.8047222222222
