TimeInSec,Flame_1_HeightInCM,Flame_2_HeightInCM
0,49.0600093764651,78.7102672292546
1,49.0600093764651,78.7102672292546
2,49.0600093764651,78.8631036099391
3,49.0600093764651,78.7102672292546
4,49.0600093764651,78.7102672292546
5,48.7543366150961,25.0646976090014
6,78.7102672292546,78.7102672292546
7,49.2128457571496,78.2517580872011
8,53.9507735583685,50.2827004219409
9,58.8415377402719,78.7102672292546
10,56.2433192686357,38.9728082512893
11,56.2433192686357,40.806844819503
12,55.0206282231599,42.1823722456634
13,55.7848101265823,40.0426629160806
14,48.4486638537271,41.7238631036099
15,54.7149554617909,41.8766994842944
16,54.2564463197375,42.7937177684013
17,55.9376465072668,53.4922644163151
18,55.9376465072668,47.5316455696203
19,54.2564463197375,46.4617909048289
20,58.230192217534,46.9203000468823
21,55.9376465072668,45.544772620722
22,55.6319737458978,43.2522269104548
23,57.6188466947961,53.1865916549461
24,48.6015002344116,44.6277543366151
25,55.3263009845288,54.7149554617909
26,53.0337552742616,44.1692451945616
27,55.7848101265823,52.1167369901547
28,58.8415377402719,43.8635724331927
29,59.1472105016409,59.1472105016409
30,56.7018284106892,47.6844819503047
31,57.7716830754806,47.2259728082513
32,57.3131739334271,56.0904828879512
33,57.3131739334271,52.8809188935771
34,57.4660103141116,50.4355368026254
35,56.8546647913737,49.365682137834
36,57.1603375527426,43.8635724331927
37,57.1603375527426,47.5316455696203
38,56.7018284106892,44.3220815752461
39,56.2433192686357,56.8546647913737
40,56.5489920300047,52.5752461322082
41,57.7716830754806,50.7412095639944
42,56.0904828879512,43.8635724331927
43,58.3830285982185,54.8677918424754
44,57.1603375527426,47.8373183309892
45,58.8415377402719,42.9465541490858
46,58.6887013595874,48.1429910923582
47,59.1472105016409,59.1472105016409
48,57.7716830754806,43.8635724331927
49,58.6887013595874,51.3525550867323
50,59.1472105016409,59.1472105016409
51,57.6188466947961,47.3788091889358
52,58.8415377402719,46.9203000468823
53,55.9376465072668,44.0164088138772
54,55.9376465072668,47.9901547116737
55,56.0904828879512,46.3089545241444
56,56.7018284106892,51.1997187060478
57,56.7018284106892,49.2128457571496
58,57.3131739334271,57.0075011720581
59,55.3263009845288,49.5185185185185
60,67.5532114392874,67.5532114392874
61,69.6929207688702,69.6929207688702
62,55.4791373652133,49.977027660572
63,56.2433192686357,47.6844819503047
64,56.7018284106892,75.1950304735115
65,53.0337552742616,48.4486638537271
66,57.4660103141116,76.1120487576184
67,54.5621190811064,81.0028129395218
68,82.0726676043132,82.0726676043132
69,68.0117205813409,68.0117205813409
70,83.2953586497891,83.2953586497891
71,75.5007032348805,75.5007032348805
72,71.221284575715,71.221284575715
73,76.7233942803563,76.7233942803563
74,74.8893577121425,74.8893577121425
75,72.7496483825598,72.7496483825598
76,58.3830285982185,83.601031411158
77,71.5269573370839,71.5269573370839
78,78.2517580872011,78.2517580872011
79,86.9634317862166,86.9634317862166
80,85.7407407407408,85.7407407407408
81,73.5138302859822,73.5138302859822
82,81.4613220815753,81.4613220815753
83,85.7407407407408,85.7407407407408
84,78.7102672292546,78.7102672292546
85,76.5705578996718,76.5705578996718
86,78.8631036099391,78.8631036099391
87,85.5879043600563,85.5879043600563
88,81.7669948429442,81.7669948429442
89,81.3084857008908,81.3084857008908
90,79.168776371308,79.168776371308
91,88.9503047351149,88.9503047351149
92,80.6971401781529,80.6971401781529
93,83.7538677918425,83.7538677918425
94,77.3347398030943,77.3347398030943
95,82.8368495077356,82.8368495077356
96,76.8762306610408,76.8762306610408
97,76.4177215189874,76.4177215189874
98,72.2911392405063,72.2911392405063
99,71.5269573370839,71.5269573370839
100,73.5138302859822,73.5138302859822
101,81.1556493202063,81.1556493202063
102,76.7233942803563,76.7233942803563
103,76.5705578996718,76.5705578996718
104,78.5574308485701,78.5574308485701
105,71.8326300984529,71.8326300984529
106,70.7627754336615,70.7627754336615
107,72.5968120018753,72.5968120018753
108,75.347866854196,75.347866854196
109,71.9854664791374,71.9854664791374
110,75.8063759962494,75.8063759962494
111,73.9723394280357,73.9723394280357
112,77.1819034224098,77.1819034224098
113,70.1514299109236,70.1514299109236
114,70.3042662916081,70.3042662916081
115,67.2475386779184,67.2475386779184
116,71.0684481950305,71.0684481950305
117,69.8457571495546,69.8457571495546
118,71.0684481950305,71.0684481950305
119,73.5138302859822,73.5138302859822
120,74.5836849507736,74.5836849507736
121,69.2344116268167,69.2344116268167
122,73.9723394280357,73.9723394280357
123,69.3872480075012,69.3872480075012
124,72.9024847632443,72.9024847632443
125,77.4875761837787,77.4875761837787
126,68.0117205813409,68.0117205813409
127,71.9854664791374,71.9854664791374
128,73.3609939052977,73.3609939052977
129,76.7233942803563,76.7233942803563
130,68.7759024847633,68.7759024847633
131,73.9723394280357,73.9723394280357
132,71.9854664791374,71.9854664791374
133,71.8326300984529,71.8326300984529
134,78.0989217065167,78.0989217065167
135,76.5705578996718,76.5705578996718
136,74.7365213314581,74.7365213314581
137,85.1293952180028,85.1293952180028
138,64.0379746835443,64.0379746835443
139,68.4702297233943,68.4702297233943
140,81.1556493202063,81.1556493202063
141,64.4964838255978,64.4964838255978
142,83.4481950304735,83.4481950304735
143,83.906704172527,83.906704172527
144,97.5091420534459,97.5091420534459
145,82.2255039849977,82.2255039849977
146,96.592123769339,96.592123769339
147,83.2953586497891,83.2953586497891
148,99.8016877637131,99.8016877637131
149,84.2123769338959,84.2123769338959
150,96.592123769339,96.592123769339
151,84.0595405532115,84.0595405532115
152,99.9545241443976,99.9545241443976
153,98.4261603375528,98.4261603375528
154,98.1204875761838,98.1204875761838
155,101.024378809189,101.024378809189
156,98.7318330989217,98.7318330989217
157,96.7449601500235,96.7449601500235
158,81.9198312236287,81.9198312236287
159,82.3783403656822,82.3783403656822
160,103.164088138772,103.164088138772
161,96.4392873886545,96.4392873886545
162,96.592123769339,96.592123769339
163,68.1645569620253,68.1645569620253
164,103.622597280825,103.622597280825
165,97.0506329113924,97.0506329113924
166,99.1903422409752,99.1903422409752
167,99.9545241443976,99.9545241443976
168,99.8016877637131,99.8016877637131
169,66.0248476324426,66.0248476324426
170,103.469760900141,103.469760900141
171,99.0375058602907,99.0375058602907
172,96.7449601500235,96.7449601500235
173,99.0375058602907,99.0375058602907
174,99.3431786216597,99.3431786216597
175,98.5789967182373,98.5789967182373
176,95.9807782466011,95.9807782466011
177,62.2039381153305,62.2039381153305
178,82.0726676043132,82.0726676043132
179,90.9371776840132,90.9371776840132
180,98.8846694796062,98.8846694796062
181,97.5091420534459,97.5091420534459
182,93.2297233942804,93.2297233942804
183,85.4350679793718,85.4350679793718
184,96.7449601500235,96.7449601500235
185,94.7580872011252,94.7580872011252
186,88.338959212377,88.338959212377
187,93.3825597749649,93.3825597749649
188,94.4524144397562,94.4524144397562
189,88.7974683544304,88.7974683544304
190,84.2123769338959,84.2123769338959
191,96.592123769339,96.592123769339
192,95.0637599624942,95.0637599624942
193,95.0637599624942,95.0637599624942
194,93.8410689170183,93.8410689170183
195,89.1031411157994,89.1031411157994
196,96.897796530708,96.897796530708
197,84.0595405532115,84.0595405532115
198,95.8279418659166,95.8279418659166
199,93.8410689170183,93.8410689170183
200,94.7580872011252,94.7580872011252
201,81.7669948429442,81.7669948429442
202,94.1467416783873,94.1467416783873
203,94.6052508204407,94.6052508204407
204,93.8410689170183,93.8410689170183
205,91.3956868260666,91.3956868260666
206,92.6183778715425,92.6183778715425
207,89.5616502578528,89.5616502578528
208,62.356774496015,62.356774496015
209,91.5485232067511,91.5485232067511
210,94.6052508204407,94.6052508204407
211,91.3956868260666,91.3956868260666
212,93.3825597749649,93.3825597749649
213,91.8541959681201,91.8541959681201
214,94.9109235818097,94.9109235818097
215,96.28645100797,96.28645100797
216,91.8541959681201,91.8541959681201
217,96.1336146272855,96.1336146272855
218,90.3258321612752,90.3258321612752
219,90.4786685419597,90.4786685419597
220,92.0070323488045,92.0070323488045
221,91.2428504453821,91.2428504453821
222,93.0768870135959,93.0768870135959
223,91.3956868260666,91.3956868260666
224,92.465541490858,92.465541490858
225,94.1467416783873,94.1467416783873
226,90.9371776840132,90.9371776840132
227,91.5485232067511,91.5485232067511
228,91.2428504453821,91.2428504453821
229,89.7144866385373,89.7144866385373
230,91.2428504453821,91.2428504453821
231,87.727613689639,87.727613689639
232,90.9371776840132,90.9371776840132
233,91.5485232067511,91.5485232067511
234,93.2297233942804,93.2297233942804
235,92.465541490858,92.465541490858
236,97.0506329113924,97.0506329113924
237,93.8410689170183,93.8410689170183
238,94.7580872011252,94.7580872011252
239,93.3825597749649,93.3825597749649
240,95.5222691045476,95.5222691045476
241,95.3694327238631,95.3694327238631
242,94.6052508204407,94.6052508204407
243,99.0375058602907,99.0375058602907
244,97.9676511954993,97.9676511954993
245,99.1903422409752,99.1903422409752
246,95.6751054852321,95.6751054852321
247,100.71870604782,100.71870604782
248,98.7318330989217,98.7318330989217
249,98.4261603375528,98.4261603375528
250,96.897796530708,96.897796530708
251,98.8846694796062,98.8846694796062
252,99.6488513830286,99.6488513830286
253,98.4261603375528,98.4261603375528
254,99.0375058602907,99.0375058602907
255,102.399906235349,102.399906235349
256,99.8016877637131,99.8016877637131
257,102.858415377403,102.858415377403
258,99.9545241443976,99.9545241443976
259,102.09423347398,102.09423347398
260,100.413033286451,100.413033286451
261,101.482887951242,101.482887951242
262,99.3431786216597,99.3431786216597
263,101.024378809189,101.024378809189
264,99.3431786216597,99.3431786216597
265,99.4960150023442,99.4960150023442
266,103.928270042194,103.928270042194
267,101.482887951242,101.482887951242
268,101.635724331927,101.635724331927
269,101.330051570558,101.330051570558
270,96.592123769339,96.592123769339
271,104.386779184248,104.386779184248
272,98.5789967182373,98.5789967182373
273,98.8846694796062,98.8846694796062
274,99.8016877637131,99.8016877637131
275,100.413033286451,100.413033286451
276,99.9545241443976,99.9545241443976
277,100.71870604782,100.71870604782
278,97.9676511954993,97.9676511954993
279,99.9545241443976,99.9545241443976
280,100.871542428504,100.871542428504
281,99.6488513830286,99.6488513830286
282,97.9676511954993,97.9676511954993
283,99.6488513830286,99.6488513830286
284,99.4960150023442,99.4960150023442
285,99.6488513830286,99.6488513830286
286,97.5091420534459,97.5091420534459
287,58.230192217534,97.3563056727614
288,98.8846694796062,98.8846694796062
289,57.3131739334271,96.1336146272855
290,57.0075011720581,97.3563056727614
291,56.8546647913737,96.4392873886545
292,57.4660103141116,93.8410689170183
293,57.7716830754806,98.2733239568683
294,58.0773558368495,98.7318330989217
295,57.7716830754806,97.6619784341304
296,57.924519456165,99.6488513830286
297,58.230192217534,97.8148148148149
298,56.2433192686357,98.1204875761838
299,56.8546647913737,100.260196905767
300,57.3131739334271,98.4261603375528
301,56.7018284106892,94.9109235818097
302,57.7716830754806,99.3431786216597
303,57.0075011720581,102.247069854665
304,97.6619784341304,97.6619784341304
305,57.0075011720581,100.565869667136
306,97.5091420534459,97.5091420534459
307,57.6188466947961,100.71870604782
308,57.7716830754806,96.897796530708
309,56.2433192686357,97.3563056727614
310,58.0773558368495,100.107360525082
311,96.897796530708,96.897796530708
312,58.230192217534,99.4960150023442
313,57.6188466947961,97.2034692920769
314,57.6188466947961,97.0506329113924
315,58.0773558368495,101.635724331927
316,101.177215189873,101.177215189873
317,101.941397093296,101.941397093296
318,99.6488513830286,99.6488513830286
319,56.3961556493202,100.260196905767
320,57.4660103141116,99.9545241443976
321,57.7716830754806,95.6751054852321
322,57.6188466947961,98.1204875761838
323,99.0375058602907,99.0375058602907
324,56.8546647913737,99.8016877637131
325,57.0075011720581,102.552742616034
326,56.5489920300047,100.871542428504
327,56.2433192686357,97.5091420534459
328,57.924519456165,96.4392873886545
329,57.0075011720581,99.1903422409752
330,57.1603375527426,98.8846694796062
331,57.1603375527426,101.788560712611
332,55.7848101265823,99.9545241443976
333,56.8546647913737,96.592123769339
334,57.1603375527426,98.8846694796062
335,55.9376465072668,99.9545241443976
336,57.3131739334271,100.107360525082
337,55.9376465072668,101.635724331927
338,56.3961556493202,99.9545241443976
339,56.3961556493202,98.7318330989217
340,55.4791373652133,99.9545241443976
341,56.5489920300047,99.9545241443976
342,101.024378809189,101.024378809189
343,55.6319737458978,99.4960150023442
344,56.2433192686357,99.9545241443976
345,55.3263009845288,100.871542428504
346,55.4791373652133,100.107360525082
347,55.3263009845288,101.330051570558
348,54.4092827004219,99.8016877637131
349,54.8677918424754,98.4261603375528
350,54.4092827004219,102.247069854665
351,53.797937177684,99.0375058602907
352,54.5621190811064,104.386779184248
353,54.5621190811064,100.565869667136
354,53.4922644163151,100.413033286451
355,53.3394280356306,99.1903422409752
356,53.1865916549461,99.9545241443976
357,53.0337552742616,99.4960150023442
358,53.3394280356306,99.3431786216597
359,53.3394280356306,98.4261603375528
360,53.3394280356306,100.260196905767
361,52.5752461322082,98.1204875761838
362,52.5752461322082,97.2034692920769
363,52.2695733708392,99.3431786216597
364,52.2695733708392,99.3431786216597
365,53.1865916549461,98.7318330989217
366,53.797937177684,97.2034692920769
367,53.1865916549461,99.0375058602907
368,52.1167369901547,99.0375058602907
369,52.2695733708392,98.5789967182373
370,51.5053914674168,100.260196905767
371,51.6582278481013,95.0637599624942
372,51.5053914674168,98.8846694796062
373,51.6582278481013,93.9939052977028
374,51.3525550867323,100.107360525082
375,51.8110642287858,99.0375058602907
376,51.6582278481013,97.5091420534459
377,51.9639006094702,93.3825597749649
378,51.3525550867323,97.0506329113924
379,51.9639006094702,96.4392873886545
380,51.1997187060478,93.9939052977028
381,51.3525550867323,96.28645100797
382,52.4224097515237,97.6619784341304
383,51.5053914674168,94.7580872011252
384,52.4224097515237,94.7580872011252
385,51.5053914674168,97.0506329113924
386,51.3525550867323,108.666197843413
387,51.3525550867323,108.054852320675
388,50.7412095639944,115.085325832161
389,51.0468823253633,107.443506797937
390,98.8846694796062,98.8846694796062
391,96.28645100797,96.28645100797
392,96.592123769339,96.592123769339
393,52.8809188935771,91.7013595874356
394,51.8110642287858,93.8410689170183
395,93.3825597749649,93.3825597749649
396,52.1167369901547,95.0637599624942
397,58.3830285982185,91.7013595874356
398,51.5053914674168,93.0768870135959
399,51.0468823253633,95.0637599624942
400,51.1997187060478,93.6882325363338
401,50.8940459446789,94.6052508204407
402,95.0637599624942,95.0637599624942
403,93.0768870135959,93.0768870135959
404,95.8279418659166,95.8279418659166
405,94.7580872011252,94.7580872011252
406,97.3563056727614,97.3563056727614
407,92.465541490858,92.465541490858
408,93.9939052977028,93.9939052977028
409,95.8279418659166,95.8279418659166
410,95.8279418659166,95.8279418659166
411,90.9371776840132,90.9371776840132
412,93.3825597749649,93.3825597749649
413,91.5485232067511,91.5485232067511
414,91.3956868260666,91.3956868260666
415,91.3956868260666,91.3956868260666
416,47.3788091889358,90.4786685419597
417,90.1729957805907,90.1729957805907
418,51.3525550867323,92.6183778715425
419,92.159868729489,92.159868729489
420,93.5353961556494,93.5353961556494
421,56.7018284106892,90.7843413033287
422,92.9240506329114,92.9240506329114
423,51.1997187060478,90.9371776840132
424,50.8940459446789,91.7013595874356
425,42.3352086263479,90.9371776840132
426,42.0295358649789,94.7580872011252
427,34.3877168307548,92.159868729489
428,55.4791373652133,89.7144866385373
429,33.7763713080169,93.3825597749649
430,92.159868729489,92.159868729489
431,92.6183778715425,92.6183778715425
432,93.0768870135959,93.0768870135959
433,93.9939052977028,93.9939052977028
434,51.6582278481013,94.2995780590718
435,52.2695733708392,94.1467416783873
436,95.5222691045476,95.5222691045476
437,96.28645100797,96.28645100797
438,50.7412095639944,97.6619784341304
439,50.5883731833099,96.4392873886545
440,92.465541490858,92.465541490858
441,46.3089545241444,95.3694327238631
442,50.8940459446789,94.6052508204407
443,95.0637599624942,95.0637599624942
444,94.9109235818097,94.9109235818097
445,94.9109235818097,94.9109235818097
446,96.28645100797,96.28645100797
447,51.5053914674168,98.1204875761838
448,93.9939052977028,93.9939052977028
449,96.592123769339,96.592123769339
450,52.5752461322082,97.5091420534459
451,94.1467416783873,94.1467416783873
452,96.897796530708,96.897796530708
453,96.1336146272855,96.1336146272855
454,51.8110642287858,96.7449601500235
455,99.8016877637131,99.8016877637131
456,98.1204875761838,98.1204875761838
457,51.9639006094702,99.9545241443976
458,51.9639006094702,97.2034692920769
459,52.1167369901547,95.5222691045476
460,99.6488513830286,99.6488513830286
461,97.6619784341304,97.6619784341304
462,51.8110642287858,96.897796530708
463,51.1997187060478,94.4524144397562
464,51.1997187060478,102.09423347398
465,97.8148148148149,97.8148148148149
466,95.6751054852321,95.6751054852321
467,98.4261603375528,98.4261603375528
468,50.8940459446789,98.2733239568683
469,50.7412095639944,96.592123769339
470,50.7412095639944,108.054852320675
471,99.9545241443976,99.9545241443976
472,52.5752461322082,96.897796530708
473,95.5222691045476,95.5222691045476
474,99.3431786216597,99.3431786216597
475,97.6619784341304,97.6619784341304
476,100.871542428504,100.871542428504
477,6.11298640412562,99.8016877637131
478,36.5274261603375,99.6488513830286
479,97.0506329113924,97.0506329113924
480,101.177215189873,101.177215189873
481,8.09985935302388,96.28645100797
482,93.9939052977028,93.9939052977028
483,95.9807782466011,95.9807782466011
484,99.3431786216597,99.3431786216597
485,37.7501172058134,100.107360525082
486,100.107360525082,100.107360525082
487,99.4960150023442,99.4960150023442
488,98.4261603375528,98.4261603375528
489,100.565869667136,100.565869667136
490,97.8148148148149,97.8148148148149
